"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","963","addCaseToProject","Surefire suite","Fri Jan 30 18:43:41 UTC 2026","passed","Fri Jan 30 18:43:42 UTC 2026","tests.api.CaseApiTest","Surefire test","tests.api.CaseApiTest","addCaseToProject"
"","719","verifyProjectFieldsAfterCreate","Surefire suite","Fri Jan 30 18:43:44 UTC 2026","passed","Fri Jan 30 18:43:45 UTC 2026","tests.api.ProjectApiTest","Surefire test","tests.api.ProjectApiTest","verifyProjectFieldsAfterCreate"
"Validation when creating project without name","5886","createProjectValidation","Surefire suite","Fri Jan 30 18:47:15 UTC 2026","passed","Fri Jan 30 18:47:21 UTC 2026","tests.ui.ProjectUiTest","Surefire test","tests.ui.ProjectUiTest","createProjectValidation"
"","349","createProjectMissingTitle","Surefire suite","Fri Jan 30 18:43:43 UTC 2026","passed","Fri Jan 30 18:43:44 UTC 2026","tests.api.ProjectApiTest","Surefire test","tests.api.ProjectApiTest","createProjectMissingTitle"
"Create test case in UI","64582","createCaseUi","Surefire suite","Fri Jan 30 18:47:21 UTC 2026","failed","Fri Jan 30 18:48:25 UTC 2026","tests.ui.CaseUiTest","Surefire test","tests.ui.CaseUiTest","createCaseUi"
"Create and remove project","65073","createAndRemoveProject","Surefire suite","Fri Jan 30 18:46:09 UTC 2026","failed","Fri Jan 30 18:47:14 UTC 2026","tests.ui.ProjectUiTest","Surefire test","tests.ui.ProjectUiTest","createAndRemoveProject"
"","607","createAndRemoveProject","Surefire suite","Fri Jan 30 18:43:42 UTC 2026","passed","Fri Jan 30 18:43:43 UTC 2026","tests.api.ProjectApiTest","Surefire test","tests.api.ProjectApiTest","createAndRemoveProject"
